Country,Region,Year,HDI,NMR,IMR,U5MR,5_14MR,AMR,LEB,LE_60,UA,OA,OBA,avg_BMI,ABS,HE_GDP,HE_CAP
Qatar,"Middle East",2013,0.844,4.2,7.3,8.5,2.7,65,77.7,20.7,1.5,67.7,31.3,28.8,100,2.1,1833.4
Qatar,"Middle East",2014,0.854,4.1,7.1,8.3,2.8,64,77.9,20.8,1.4,68.4,32,28.9,100,2.4,2104.4
Qatar,"Middle East",2015,0.853,4,6.9,8.1,2.8,63,78,20.9,1.3,69.3,32.9,29.1,100,3.1,2029.5
Qatar,"Middle East",2016,0.854,3.9,6.7,7.8,2.9,62,78.1,20.9,1.3,70.3,33.9,29.2,100,3,2115.5
Romania,"Eastern Europe",2000,0.709,10.5,18.3,21.9,5.4,152,71.1,18.2,2.2,51.4,17,25.1,79,4.2,69.9
Romania,"Eastern Europe",2001,0.715,10.1,17.7,21.1,4.9,147,71.1,18.3,2.1,51.9,17.3,25.2,79,4.3,78.8
Romania,"Eastern Europe",2002,0.724,9.8,17.4,20.6,4.4,143,71.1,18.1,2.1,52.4,17.6,25.3,80,4.6,96.6
Romania,"Eastern Europe",2003,0.734,9.6,16.9,20,4,140,71.5,18.3,2.1,52.9,18,25.4,80,5.2,143.5
Romania,"Eastern Europe",2004,0.746,9.2,16.3,19.3,3.6,142,72.1,18.6,2,53.4,18.3,25.5,80,5.4,190.8
Romania,"Eastern Europe",2005,0.755,8.6,15.2,18,3.3,144,72.3,18.6,2,53.9,18.7,25.7,81,5.5,254.5
Romania,"Eastern Europe",2006,0.767,7.7,13.7,16.2,3.1,145,72.8,18.9,1.9,54.4,19.1,25.8,81,5,291
Romania,"Eastern Europe",2007,0.781,6.9,12.2,14.4,2.9,145,73.3,19.3,1.9,55,19.6,25.9,82,5.1,415.1
Romania,"Eastern Europe",2008,0.795,6.2,11,13,2.8,142,73.4,19.4,1.8,55.6,20,26.1,82,5.2,521.3
Romania,"Eastern Europe",2009,0.798,5.7,10.2,12,2.6,137,73.4,19.3,1.8,56.3,20.5,26.3,82,5.5,449.4
Romania,"Eastern Europe",2010,0.797,5.4,9.7,11.5,2.5,131,73.6,19.3,1.7,56.9,21,26.4,82,5.7,472.2
Romania,"Eastern Europe",2011,0.798,5.3,9.6,11.3,2.4,128,74.4,19.7,1.7,57.7,21.5,26.6,82,4.7,426.7
Romania,"Eastern Europe",2012,0.795,5.2,9.4,11.1,2.3,126,74.5,19.7,1.6,58.4,22.1,26.8,82,4.7,401.7
Romania,"Eastern Europe",2013,0.8,5,9,10.6,2.2,121,75.1,20.1,1.6,59.2,22.7,26.9,82,5.2,495.4
Romania,"Eastern Europe",2014,0.802,4.7,8.4,10,2.1,115,74.9,20,1.5,59.9,23.3,27.1,82,5,503.5
Romania,"Eastern Europe",2015,0.805,4.3,7.8,9.2,2,115,74.9,19.9,1.4,60.7,23.9,27.3,82,5,442.4
Romania,"Eastern Europe",2016,0.807,4,7.2,8.5,1.9,111,75.2,20.1,1.4,61.4,24.5,27.5,82,4.9,442.3
Russia,"Eastern Europe",2000,0.72,9.5,16.6,19.4,2.4,311,65,16.4,2,54,20.5,26,84,5.4,95.4
Russia,"Eastern Europe",2001,0.727,8.9,15.8,18.4,2.5,311,65,16.3,2,54.2,20.7,26.1,84,5.6,118.1
Russia,"Eastern Europe",2002,0.732,8.4,14.8,17.3,2.6,317,64.8,16,2,54.5,20.9,26.1,84,5.9,140.8
Russia,"Eastern Europe",2003,0.74,7.7,13.9,16.1,2.7,325,64.6,15.9,1.9,54.7,21.1,26.2,85,5.5,164.7
Russia,"Eastern Europe",2004,0.746,7.1,12.9,14.9,2.8,321,65.1,16.4,1.9,55,21.4,26.2,85,5.1,209.2
Russia,"Eastern Europe",2005,0.752,6.5,11.9,13.8,2.9,326,65.2,16.6,1.9,55.3,21.6,26.2,85,5.1,272
Russia,"Eastern Europe",2006,0.759,5.9,11.1,12.8,3.1,299,66.7,17.3,1.9,55.7,21.9,26.3,86,5.1,352.7
Russia,"Eastern Europe",2007,0.767,5.4,10.3,12,3.2,279,67.6,17.7,1.8,56.1,22.2,26.3,86,5.1,461.9
Russia,"Eastern Europe",2008,0.774,4.9,9.7,11.2,3.4,274,67.9,17.7,1.8,56.6,22.5,26.4,86,5.2,609.9
Russia,"Eastern Europe",2009,0.771,4.6,9.2,10.7,3.5,256,68.7,17.8,1.8,57,22.8,26.4,87,5.9,516.7
Russia,"Eastern Europe",2010,0.78,4.5,8.9,10.4,3.7,251,68.9,17.8,1.7,57.5,23.2,26.4,87,5.3,567.4
Russia,"Eastern Europe",2011,0.789,4.4,8.7,10.1,4,237,69.9,18.5,1.7,58.1,23.5,26.5,87,5.1,684.8
Russia,"Eastern Europe",2012,0.798,4.3,8.4,9.8,4.2,230,70.2,18.6,1.6,58.7,23.9,26.5,88,5.3,760.1
Russia,"Eastern Europe",2013,0.804,4.2,8.1,9.5,4.3,221,70.7,18.8,1.6,59.3,24.4,26.6,88,5.5,811.2
Russia,"Eastern Europe",2014,0.807,4,7.8,9.1,4.5,214,71.1,19.1,1.5,59.9,24.8,26.6,88,5.7,742.3
Russia,"Eastern Europe",2015,0.813,3.8,7.3,8.6,4.6,208,71.5,19.3,1.5,60.5,25.2,26.6,89,5.6,523.8
Russia,"Eastern Europe",2016,0.815,3.5,6.9,8,4.6,203,71.9,19.4,1.4,61.1,25.7,26.7,89,5.5,598.8
"Saint Kitts and Nevis",Caribbean,2000,0.718,14.4,18.7,22.5,3.8,188,73.1,18.4,5.5,40.2,13.8,27.3,85,4.8,439.7
"Saint Kitts and Nevis",Caribbean,2001,0.719,13.5,17.6,21.1,3.6,187,73.3,18.5,5.4,41,14.3,27.5,86,4.6,461.4
"Saint Kitts and Nevis",Caribbean,2002,0.721,12.7,16.5,19.8,3.4,185,73.5,18.5,5.2,41.7,14.8,27.6,87,4.7,482.3
"Saint Kitts and Nevis",Caribbean,2003,0.724,11.9,15.6,18.7,3.3,185,73.6,18.5,5.1,42.4,15.3,27.7,87,5,487.1
"Saint Kitts and Nevis",Caribbean,2004,0.725,11.2,14.7,17.6,3.1,186,73.7,18.5,4.9,43.2,15.8,27.9,88,5.1,535.4
"Saint Kitts and Nevis",Caribbean,2005,0.727,10.7,14,16.7,3,185,73.8,18.5,4.8,43.9,16.3,28,89,5.1,571.4
"Saint Kitts and Nevis",Caribbean,2006,0.73,10.2,13.3,15.9,2.9,185,74.1,18.7,4.6,44.7,16.8,28.1,90,5.4,694.5
"Saint Kitts and Nevis",Caribbean,2007,0.733,9.8,12.8,15.3,2.8,185,74.4,18.8,4.5,45.4,17.4,28.2,90,5.2,721
"Saint Kitts and Nevis",Caribbean,2008,0.738,9.5,12.4,14.8,2.7,185,74.8,19.1,4.4,46.2,17.9,28.4,91,5.5,809.2
"Saint Kitts and Nevis",Caribbean,2009,0.74,9.3,12.1,14.4,2.7,183,75.2,19.3,4.2,47,18.5,28.5,92,5.7,810.4
"Saint Kitts and Nevis",Caribbean,2010,0.745,9.1,11.9,14.2,2.6,181,75.6,19.5,4.1,47.8,19.1,28.6,92,5.7,784.8
"Saint Kitts and Nevis",Caribbean,2011,0.751,9.1,11.8,14,2.6,177,75.6,19.5,4,48.6,19.7,28.8,92,5.7,829.9
"Saint Kitts and Nevis",Caribbean,2012,0.756,9,11.7,13.9,2.6,174,75.9,19.7,3.9,49.4,20.4,28.9,92,5.7,797
"Saint Kitts and Nevis",Caribbean,2013,0.763,9,11.7,13.9,2.6,171,76.2,19.8,3.7,50.2,21,29.1,92,5.6,834.8
"Saint Kitts and Nevis",Caribbean,2014,0.77,9,11.7,13.9,2.5,168,76.4,20,3.6,51,21.7,29.2,92,5.7,896.8
"Saint Kitts and Nevis",Caribbean,2015,0.773,9,11.7,13.9,2.5,166,76.6,20.1,3.5,51.9,22.4,29.3,92,5.6,907
"Saint Kitts and Nevis",Caribbean,2016,0.774,8.9,11.7,13.8,2.5,163,76.8,20.2,3.4,52.7,23.1,29.5,92,5.7,908.1
"Saint Lucia",Caribbean,2000,0.69,11.3,15.6,18.1,3.7,186,72.2,19.9,7.2,36.8,11.9,26.7,79,4.9,245.9
"Saint Lucia",Caribbean,2001,0.687,11.6,15.6,18,3.7,181,72.3,19.8,7.1,37.3,12.3,26.9,79,5.4,249.6
"Saint Lucia",Caribbean,2002,0.689,11.9,15.6,18,3.6,176,72.3,19.6,6.9,37.9,12.6,27,79,5.6,257.9
"Saint Lucia",Caribbean,2003,0.692,12.3,15.8,18.1,3.5,169,72.1,19.2,6.7,38.4,13,27.2,79,5.5,276.7
"Saint Lucia",Caribbean,2004,0.695,12.6,15.9,18.2,3.4,162,72.2,19.1,6.6,39,13.3,27.4,80,5.5,301.6
"Saint Lucia",Caribbean,2005,0.7,12.9,16,18.3,3.4,158,72.5,19.2,6.4,39.6,13.7,27.6,81,5.6,318.9
"Saint Lucia",Caribbean,2006,0.711,13.2,16.2,18.4,3.3,155,73.2,19.8,6.2,40.4,14.2,27.8,82,5.4,346.3
"Saint Lucia",Caribbean,2007,0.713,13.4,16.3,18.5,3.2,153,73.8,20.4,6,41.3,14.7,28,84,6,412.4
"Saint Lucia",Caribbean,2008,0.719,13.6,16.3,18.5,3.1,152,74.2,20.9,5.9,42.2,15.3,28.3,85,6.1,424.8
"Saint Lucia",Caribbean,2009,0.724,13.7,16.4,18.5,3,152,74.6,21.4,5.7,43,15.8,28.5,86,6.2,425
"Saint Lucia",Caribbean,2010,0.731,13.7,16.3,18.4,3,153,74.7,21.6,5.5,43.8,16.3,28.7,87,6.6,476.5
"Saint Lucia",Caribbean,2011,0.734,13.6,16.3,18.3,2.9,153,75,21.9,5.3,44.5,16.9,28.9,89,6.9,505.9
"Saint Lucia",Caribbean,2012,0.73,13.5,16.1,18.1,2.8,153,74.9,21.7,5.2,45.2,17.4,29.1,90,6.9,516.2
"Saint Lucia",Caribbean,2013,0.733,13.4,16,17.9,2.7,149,75,21.5,5,45.9,17.9,29.4,91,7.3,544.7
"Saint Lucia",Caribbean,2014,0.737,13.2,15.8,17.6,2.6,145,75.1,21.3,4.9,46.7,18.5,29.6,91,5.8,454.3
"Saint Lucia",Caribbean,2015,0.744,13,15.5,17.3,2.6,148,75.4,21.9,4.8,47.5,19.2,29.8,91,6,481.6
"Saint Lucia",Caribbean,2016,0.745,12.7,15.3,17,2.5,147,75.6,22.1,4.6,48.3,19.8,30,91,6.1,490
"Saint Vincent and the Grenadines",Caribbean,2000,0.673,13.3,19.6,22.5,3.8,196,70.9,19.3,6.5,40.1,13.3,25.2,71,3.8,140.5
"Saint Vincent and the Grenadines",Caribbean,2001,0.677,13.4,19.6,22.4,3.8,195,70.9,19.3,6.3,41,13.9,25.4,72,3.7,147.6
"Saint Vincent and the Grenadines",Caribbean,2002,0.682,13.5,19.6,22.3,3.8,196,70.9,19.3,6.1,42,14.4,25.5,73,4,170.4
"Saint Vincent and the Grenadines",Caribbean,2003,0.689,13.5,19.7,22.3,3.8,192,70.9,19,5.9,42.9,15,25.6,74,4,178.5
"Saint Vincent and the Grenadines",Caribbean,2004,0.692,13.4,19.7,22.3,3.9,188,70.9,19,5.7,43.8,15.6,25.7,76,3.8,183.2
"Saint Vincent and the Grenadines",Caribbean,2005,0.697,13.4,19.8,22.3,3.9,182,71.2,19.1,5.5,44.7,16.2,25.9,77,3.7,189.5
"Saint Vincent and the Grenadines",Caribbean,2006,0.704,13.3,19.8,22.2,4,179,71.5,19.5,5.3,45.7,16.8,26,78,3.5,198.2
"Saint Vincent and the Grenadines",Caribbean,2007,0.709,13.2,19.7,22,4,173,71.9,19.7,5.1,46.6,17.4,26.1,79,3.6,224.8
"Saint Vincent and the Grenadines",Caribbean,2008,0.71,13.1,19.5,21.7,4,169,72,19.6,4.9,47.5,18.1,26.2,80,3.9,247
"Saint Vincent and the Grenadines",Caribbean,2009,0.713,12.9,19.2,21.3,4.1,162,72.2,19.4,4.8,48.4,18.7,26.4,81,4,249.7
"Saint Vincent and the Grenadines",Caribbean,2010,0.715,12.6,18.8,20.8,4.1,163,72.1,19.1,4.6,49.3,19.4,26.5,83,4.4,276.7
"Saint Vincent and the Grenadines",Caribbean,2011,0.717,12.2,18.2,20.1,4.1,167,72.1,19.2,4.4,50.3,20.1,26.6,84,4.3,265.9
"Saint Vincent and the Grenadines",Caribbean,2012,0.718,11.7,17.7,19.5,4,174,71.9,19.2,4.3,51.2,20.8,26.7,85,4.5,285.3
"Saint Vincent and the Grenadines",Caribbean,2013,0.721,11.2,17.1,18.8,4,174,71.8,19.2,4.1,52.2,21.5,26.9,86,4.4,288.7
"Saint Vincent and the Grenadines",Caribbean,2014,0.72,10.7,16.5,18.1,3.9,170,71.9,19.3,4,53.1,22.3,27,87,4.2,282.8
"Saint Vincent and the Grenadines",Caribbean,2015,0.72,10.3,15.9,17.4,3.8,164,72.3,19.4,3.8,54.1,23,27.1,87,4.2,284
"Saint Vincent and the Grenadines",Caribbean,2016,0.721,9.9,15.4,16.8,3.7,169,72,19.1,3.7,55,23.8,27.2,87,4.3,286.3
Samoa,Oceania,2000,0.647,11.5,18.6,21.8,4.5,180,70,17.1,0.7,65.6,34,30.1,99,5.5,73.1
Samoa,Oceania,2001,0.654,11.2,18.1,21.2,4.4,176,70.3,17.2,0.7,66.5,34.8,30.2,99,5,68.8
Samoa,Oceania,2002,0.659,10.9,17.6,20.6,4.3,175,70.4,17.3,0.7,67.4,35.7,30.3,99,5.7,84.6
Samoa,Oceania,2003,0.663,10.7,17.2,20.1,4.2,169,70.8,17.5,0.6,68.2,36.6,30.5,99,4.7,85.7
Samoa,Oceania,2004,0.669,10.4,16.9,19.8,4.1,161,71.4,17.7,0.6,68.9,37.4,30.6,99,5.1,108.9
Samoa,Oceania,2005,0.673,10.3,16.6,19.4,4.1,157,71.6,17.9,0.6,69.7,38.2,30.7,98,5.2,126.2
Samoa,Oceania,2006,0.675,10.2,16.4,19.2,4,149,72.1,18.1,0.5,70.3,38.9,30.8,98,5.6,138.5
Samoa,Oceania,2007,0.681,10.1,16.3,19,4,144,72.5,18.3,0.5,70.9,39.6,30.9,98,4.4,153.3
Samoa,Oceania,2008,0.685,10,16.2,18.9,3.9,139,72.8,18.5,0.5,71.4,40.3,31,98,4.8,170.6
Samoa,Oceania,2009,0.687,10,17.1,24.2,4.5,164,71.1,18.2,0.5,72,41,31.1,98,5.7,180.3
Samoa,Oceania,2010,0.693,9.8,16,18.6,3.9,134,73.3,18.9,0.5,72.5,41.7,31.3,98,5.3,192.5
Samoa,Oceania,2011,0.697,9.7,15.9,18.5,3.9,127,73.7,19.2,0.4,72.9,42.3,31.4,97,5.4,226.7
Samoa,Oceania,2012,0.697,9.6,15.7,18.4,3.8,124,74,19.4,0.4,73.4,42.9,31.5,97,4.9,208.7
Samoa,Oceania,2013,0.7,9.5,15.5,18.1,3.8,118,74.4,19.6,0.4,73.8,43.6,31.6,97,6.1,257.4
Samoa,Oceania,2014,0.703,9.3,15.2,17.7,3.7,115,74.6,19.8,0.4,74.3,44.2,31.7,97,6,259.2
Samoa,Oceania,2015,0.706,9.1,14.9,17.3,3.6,113,74.8,20,0.4,74.7,44.8,31.8,97,5.6,222.9
Samoa,Oceania,2016,0.711,8.8,14.5,16.9,3.5,110,75.1,20.1,0.4,75.1,45.5,31.9,97,6.2,260.8
"Saudi Arabia","Middle East",2000,0.743,11.6,18.7,22,1.8,112,72.7,18.1,3.5,56.2,23.4,27.1,98,4.2,384.4
"Saudi Arabia","Middle East",2001,0.746,10.9,17.7,20.7,1.9,109,72.9,18.1,3.4,56.9,24,27.2,98,4.5,385.7
"Saudi Arabia","Middle East",2002,0.748,10.3,16.7,19.6,2,107,73,18.1,3.3,57.7,24.6,27.3,98,4.3,367.8
"Saudi Arabia","Middle East",2003,0.756,9.8,15.8,18.5,2.1,106,73.2,18.1,3.1,58.5,25.2,27.3,98,4,380.7
"Saudi Arabia","Middle East",2004,0.765,9.2,15,17.5,2.2,105,73.3,18.1,3,59.4,25.8,27.4,99,3.6,399.2
"Saudi Arabia","Middle East",2005,0.77,8.7,14.2,16.5,2.3,104,73.3,18.1,2.9,60.2,26.5,27.5,99,3.4,469.7
"Saudi Arabia","Middle East",2006,0.777,8.2,13.4,15.5,2.4,103,73.3,18.1,2.8,60.9,27.1,27.6,99,3.5,544.3
"Saudi Arabia","Middle East",2007,0.783,7.7,12.6,14.6,2.5,102,73.4,18.1,2.7,61.6,27.8,27.6,99,3.5,574.5
"Saudi Arabia","Middle East",2008,0.791,7.3,11.8,13.7,2.7,101,73.5,18.1,2.7,62.4,28.5,27.7,100,2.9,575.1
"Saudi Arabia","Middle East",2009,0.796,6.8,11.1,12.8,2.8,99,73.6,18.1,2.6,63.1,29.2,27.8,100,4.1,657.7
"Saudi Arabia","Middle East",2010,0.808,6.4,10.3,12,2.9,97,73.8,18.2,2.5,63.9,30,27.9,100,3.5,671
"Saudi Arabia","Middle East",2011,0.823,6,9.6,11.2,3.1,95,74,18.3,2.4,64.7,30.8,28,100,3.6,859.6
"Saudi Arabia","Middle East",2012,0.835,5.6,9,10.5,3.2,94,74.2,18.4,2.3,65.6,31.6,28.1,100,3.9,991.7
"Saudi Arabia","Middle East",2013,0.844,5.2,8.4,9.8,3.4,92,74.3,18.5,2.2,66.4,32.4,28.2,100,4.4,1091.3
"Saudi Arabia","Middle East",2014,0.852,4.8,7.8,9.1,3.5,91,74.4,18.5,2.1,67.3,33.3,28.3,100,5.1,1248.8
"Saudi Arabia","Middle East",2015,0.854,4.5,7.2,8.4,3.7,90,74.6,18.6,2.1,68.2,34.1,28.4,100,5.8,1194.1
"Saudi Arabia","Middle East",2016,0.854,4.1,6.7,7.9,3.8,89,74.8,18.7,2,69,35,28.5,100,5.9,1330.5
Serbia,"Eastern Europe",2000,0.711,7.7,10.9,12.6,2.4,141,72.5,17.4,2.2,51.2,16.5,25.5,98,6.5,65.2
Serbia,"Eastern Europe",2001,0.716,7.4,10.5,12.1,2.3,134,73.1,18,2.1,51.7,16.8,25.6,97,6.9,111
Serbia,"Eastern Europe",2002,0.72,7.1,10,11.5,2.2,131,73.1,17.7,2.1,52.2,17.2,25.6,97,8.1,173.3
Serbia,"Eastern Europe",2003,0.726,6.6,9.2,10.6,2,131,73.2,17.7,2.1,52.8,17.5,25.7,97,8.1,230.1
Serbia,"Eastern Europe",2004,0.734,6,8.4,9.7,1.9,129,73.4,17.8,2,53.3,17.9,25.7,97,8.2,274.4
Serbia,"Eastern Europe",2005,0.742,5.5,7.7,8.9,1.8,128,73.4,17.8,2,53.9,18.4,25.8,97,8.7,307.6
Serbia,"Eastern Europe",2006,0.747,5.2,7.3,8.4,1.7,126,74.1,18.3,1.9,54.5,18.8,25.9,96,9,371.6
Serbia,"Eastern Europe",2007,0.751,5.1,7,8.1,1.6,123,74.3,18.5,1.9,55.1,19.2,25.9,96,10,547.2
Serbia,"Eastern Europe",2008,0.757,5,6.9,7.9,1.6,122,74.5,18.7,1.8,55.8,19.7,26,96,10.1,672.9
Serbia,"Eastern Europe",2009,0.759,4.9,6.8,7.8,1.5,120,74.6,18.8,1.8,56.4,20.2,26.1,96,9.9,575.9
Serbia,"Eastern Europe",2010,0.759,4.8,6.6,7.6,1.5,115,74.9,18.9,1.8,57,20.6,26.1,96,10.1,545.4
Serbia,"Eastern Europe",2011,0.769,4.7,6.5,7.4,1.4,113,75.2,19.1,1.7,57.7,21.1,26.2,95,9.7,619.2
Serbia,"Eastern Europe",2012,0.768,4.5,6.2,7.1,1.4,111,75.5,19.3,1.7,58.3,21.6,26.3,95,9.9,559.8
Serbia,"Eastern Europe",2013,0.771,4.4,6,6.9,1.3,107,75.9,19.6,1.6,58.9,22,26.3,95,9.9,627.5
Serbia,"Eastern Europe",2014,0.775,4.2,5.8,6.6,1.3,106,76,19.6,1.6,59.4,22.5,26.4,95,9.8,608.9
Serbia,"Eastern Europe",2015,0.78,4,5.5,6.3,1.3,106,75.9,19.5,1.6,60,23,26.5,95,9.4,491.3
Serbia,"Eastern Europe",2016,0.785,3.8,5.2,6,1.2,103,76.3,19.8,1.5,60.7,23.5,26.5,95,9.5,501.9
Seychelles,"Central Africa",2000,0.718,8.6,11.7,13.6,3.6,188,71.7,18.8,8.8,27.1,8.1,25.2,94,4.6,349.3
Seychelles,"Central Africa",2001,0.714,8.7,11.8,13.7,3.6,187,71.9,18.9,8.7,27.6,8.4,25.3,95,4.4,335.1
Seychelles,"Central Africa",2002,0.716,8.7,11.8,13.7,3.5,185,72,19,8.5,28.1,8.6,25.4,95,4.2,348.2
Seychelles,"Central Africa",2003,0.717,8.8,11.9,13.8,3.5,185,72.1,19.1,8.4,28.7,8.9,25.5,95,4.7,385
Seychelles,"Central Africa",2004,0.715,8.9,12,13.9,3.4,186,72,19.1,8.2,29.2,9.3,25.6,96,4.3,411.3
Seychelles,"Central Africa",2005,0.73,8.9,12,14,3.3,185,72.2,19.1,8.1,30.1,9.7,25.8,96,3.9,406.9
Seychelles,"Central Africa",2006,0.72,8.9,12.1,14.1,3.3,185,72.1,19.1,7.8,30.7,10,25.9,97,3.7,418.2
Seychelles,"Central Africa",2007,0.741,8.9,12.1,14.1,3.2,185,72.1,19.1,7.7,31.2,10.4,26,97,3.3,372.4
Seychelles,"Central Africa",2008,0.741,8.8,12.2,14.2,3.1,185,72.1,19.1,7.5,31.8,10.7,26,98,2.6,275.7
Seychelles,"Central Africa",2009,0.741,8.8,12.2,14.2,3,183,72.2,19.1,7.4,32.4,11.1,26.1,98,2.6,238.6
Seychelles,"Central Africa",2010,0.747,8.8,12.3,14.2,2.9,181,72.3,19.2,7.2,33.5,11.7,26.3,98,3.6,380.4
Seychelles,"Central Africa",2011,0.741,8.8,12.3,14.3,2.8,177,72.4,19.2,7,34.2,12.1,26.4,99,3.5,391
Seychelles,"Central Africa",2012,0.77,8.7,12.4,14.4,2.8,174,72.6,19.3,6.9,34.8,12.5,26.5,99,4.4,506
Seychelles,"Central Africa",2013,0.779,8.7,12.4,14.4,2.7,171,72.8,19.4,6.7,35.5,12.9,26.6,100,3.5,497
Seychelles,"Central Africa",2014,0.786,8.7,12.4,14.5,2.6,168,72.9,19.5,6.6,36.2,13.4,26.7,100,3.4,490.2
Seychelles,"Central Africa",2015,0.791,8.7,12.4,14.5,2.5,166,73.1,19.5,6.5,37.4,14.1,26.9,100,3.4,491.8
Seychelles,"Central Africa",2016,0.793,8.7,12.4,14.4,2.5,163,73.3,19.6,6.2,38.1,14.6,26.9,100,3.5,487.8
Singapore,"East Asia",2000,0.819,1.6,3,3.9,0.7,79,78.5,21.5,6.4,28.5,4.6,23.6,100,3.4,820.7
Singapore,"East Asia",2001,0.822,1.5,2.8,3.6,0.8,77,79.1,22.1,6.3,28.9,4.7,23.6,100,3.2,706.7
Singapore,"East Asia",2002,0.83,1.4,2.7,3.4,0.8,76,79.2,22.2,6.3,29.2,4.8,23.6,100,3.4,752.3
Singapore,"East Asia",2003,0.838,1.3,2.5,3.2,0.8,73,79.5,22.3,6.2,29.6,4.9,23.6,100,3.6,828.9
Singapore,"East Asia",2004,0.845,1.3,2.3,3,0.9,73,80.2,23,6.2,29.9,5.1,23.6,100,3.2,829.2
Singapore,"East Asia",2005,0.868,1.3,2.3,2.9,0.9,74,80.4,23.2,6.1,30.2,5.2,23.7,100,3,863.3
Singapore,"East Asia",2006,0.871,1.2,2.3,2.9,0.9,71,80.8,23.5,6.1,30.5,5.3,23.7,100,3,945.8
Singapore,"East Asia",2007,0.878,1.2,2.3,2.9,1,68,80.8,23.4,6.1,30.9,5.4,23.7,100,2.9,1084.9
Singapore,"East Asia",2008,0.883,1.2,2.2,2.8,1,67,81.2,23.8,6,31.2,5.6,23.7,100,3.2,1275.1
Singapore,"East Asia",2009,0.884,1.2,2.2,2.8,1,62,81.7,24.2,6,31.5,5.7,23.7,100,3.4,1318.5
Singapore,"East Asia",2010,0.909,1.1,2.2,2.8,1.1,60,81.8,24.2,6,31.8,5.8,23.7,100,3.2,1503
Singapore,"East Asia",2011,0.914,1.1,2.2,2.8,1.1,59,82,24.4,5.9,32.1,5.9,23.8,100,3.2,1690.6
Singapore,"East Asia",2012,0.92,1.1,2.2,2.8,1.2,57,82.2,24.5,5.9,32.4,6.1,23.8,100,3.4,1848.3
Singapore,"East Asia",2013,0.923,1.1,2.1,2.7,1.2,56,82.4,24.6,5.9,32.7,6.2,23.8,100,3.7,2099.6
Singapore,"East Asia",2014,0.928,1,2.1,2.7,1.3,55,82.6,24.7,5.9,32.9,6.3,23.8,100,3.9,2221.2
Singapore,"East Asia",2015,0.929,1,2.1,2.7,1.3,54,82.7,24.9,5.9,33.2,6.5,23.8,100,4.3,2280.3
Singapore,"East Asia",2016,0.93,1,2.2,2.8,1.4,51,82.9,25,5.9,33.6,6.6,23.8,100,4,2403.3
Slovakia,"Eastern Europe",2000,0.764,5.1,8.2,9.8,1.3,147,73.2,18.4,2,50.7,15.9,25.7,99,5.3,203.5
Slovakia,"Eastern Europe",2001,0.764,4.8,7.9,9.4,1.4,145,73.6,18.7,2,51.1,16.2,25.7,99,5.3,212.2
Slovakia,"Eastern Europe",2002,0.771,4.6,7.6,9.1,1.4,144,73.9,19,1.9,51.6,16.5,25.8,99,5.5,254.1
Slovakia,"Eastern Europe",2003,0.777,4.3,7.3,8.8,1.5,143,74,19.1,1.9,52.1,16.9,25.8,99,5.5,344.5
Slovakia,"Eastern Europe",2004,0.785,4,7.1,8.5,1.5,137,74.3,19.2,1.8,52.6,17.2,25.9,99,6.5,519.4
Slovakia,"Eastern Europe",2005,0.794,3.8,6.8,8.2,1.6,140,74.2,19.1,1.8,53.1,17.6,26,99,6.6,601.3
Slovakia,"Eastern Europe",2006,0.803,3.7,6.6,7.9,1.6,138,74.5,19.3,1.8,53.7,17.9,26,99,6.9,729
Slovakia,"Eastern Europe",2007,0.814,3.5,6.4,7.7,1.7,139,74.6,19.5,1.7,54.2,18.3,26.1,99,7.2,1029.3
Slovakia,"Eastern Europe",2008,0.822,3.4,6.1,7.4,1.8,135,74.9,19.7,1.7,54.8,18.7,26.2,99,7,1251.7
Slovakia,"Eastern Europe",2009,0.824,3.4,6,7.2,1.8,130,75.3,19.9,1.7,55.3,19.1,26.3,99,8,1314.8
Slovakia,"Eastern Europe",2010,0.829,3.3,5.8,7,1.9,122,75.5,19.8,1.6,55.9,19.5,26.4,99,7.8,1295.3
Slovakia,"Eastern Europe",2011,0.837,3.3,5.6,6.8,1.9,120,75.9,20.2,1.6,56.5,20,26.5,99,7.4,1350.7
Slovakia,"Eastern Europe",2012,0.842,3.2,5.5,6.6,2,115,76.2,20.4,1.5,57.2,20.4,26.6,99,7.6,1319.5
Slovakia,"Eastern Europe",2013,0.844,3.1,5.3,6.4,2,111,76.6,20.6,1.5,57.8,20.9,26.7,99,7.5,1370.1
Slovakia,"Eastern Europe",2014,0.845,3.1,5.1,6.2,2.1,109,76.9,20.9,1.5,58.4,21.4,26.8,99,6.9,1287.6
Slovakia,"Eastern Europe",2015,0.851,3,5,6,2.1,107,77.1,21.1,1.4,59.1,21.9,26.9,99,6.9,1108.4
Slovakia,"Eastern Europe",2016,0.853,2.9,4.8,5.8,2.2,104,77.4,21.3,1.4,59.7,22.4,27,99,7,1206.9
Slovenia,"Eastern Europe",2000,0.825,3.3,4.6,5.5,0.8,122,76.1,20.5,2.1,51.2,16.1,25.6,99,7.8,796.6
Slovenia,"Eastern Europe",2001,0.835,3.1,4.4,5.3,0.8,123,76.4,20.9,2,51.8,16.4,25.6,99,7.9,826.2
Slovenia,"Eastern Europe",2002,0.843,3,4.1,5,0.9,117,76.7,21,2,52.3,16.8,25.7,99,8,944.9
